book_id,title,average_rating,isbn,ratings_count,publisher
3232,Minor Works: On Colours/On Things Heard/Physiognomics/On Plants/On Marvellous Things Heard/Mechanical Problems/On Indivisible Lines/The...Gorgias,4.57,0674993381,14,Loeb Classical Library 307
3248,Aristophanes I: Clouds/Wasps/Birds,3.77,0872203603,100,Hackett Publishing Company  Inc. (USA)
3254,The Trojan Women,3.89,1420927329,4577,Digireads.com
3258,Greek Tragedies  Volume 2,4.29,0226307751,327,University Of Chicago Press
3273,Moloka'i (Moloka'i #1),4.17,0312304358,91395,St. Martin's Griffin
3280,Teaching with the Brain in Mind,4.11,1416600302,592,Association for Supervision & Curriculum Development
3283,Introducing Mind and Brain (Introducing...),3.54,1840466383,26,Totem Books
3290,Eva Luna,3.97,0553383825,430,Dial Press
3291,The Stories of Eva Luna,3.97,0743217187,12839,Scribner
3293,Diez Cuentos de Eva Luna Con Guia de Comprension y Repaso de Gramatica,3.97,007001356X,10,McGraw-Hill Humanities/Social Sciences/Languages
3298,El bosque de los pigmeos,3.77,0060816198,1099,HarperCollins Espanol
3300,Inés of My Soul,3.93,0061161535,15345,Harper
3301,La casa de los espíritus,4.23,0060951303,608,HarperCollins Espanol
3302,El plan infinito,3.72,0060951273,514,Harper Perennial
3303,El reino del dragón de oro,3.84,0060591714,1189,HarperCollins Espanol
3304,City of the Beasts (Eagle and Jaguar  #1),3.71,0060535032,17962,Rayo
3311,Self,3.43,0571219764,2359,Faber  Faber
3316,Die Brücke über die Drina,4.33,3518399608,9,Suhrkamp
3325,Drina Dances in Switzerland,4.02,0750002441,13,Hodder Children's Books
3340,The Story of Salt,4.08,0399239987,382,G.P. Putnam's Sons Books for Young Readers
3341,Nonviolence: Twenty-Five Lessons from the History of a Dangerous Idea,4.0,0679643354,768,Modern Library
3343,Boogaloo on 2nd Avenue,3.17,0345448197,191,Random House Trade
3344,Cod: A Biography of the Fish That Changed the World,3.91,0140275010,970,Penguin Books
3345,1968: The Year That Rocked the World,3.78,0345455827,2046,Random House Trade Paperbacks
3346,A Chosen Few: The Resurrection of European Jewry (Reader's Circle),3.87,0345448146,51,Ballantine Books
3347,The Basque History of the World: The Story of a Nation,3.85,0140298517,3457,Penguin Books
3348,The Cod's Tale,3.91,0399234764,127,G.P. Putnam's Sons Books for Young Readers
3351,Open City 6: The Only Woman He Ever Left,0.0,189044717X,0,Grove Press  Open City Books
3357,Harry Potter Y La Piedra Filosofal (Harry Potter  #1),4.47,0613359607,142,Turtleback Books
3359,Angle of Repose,4.27,0141185473,856,Penguin Classics
3368,Don't Make Me Think: A Common Sense Approach to Web Usability,4.25,0321344758,7736,New Riders Publishing
3384,Girlfriend in a Coma,3.62,0060987324,15798,ReganBooks
3388,Corelli's Mandolin,3.98,067976397X,62954,Vintage
3402,Kiffe Kiffe Tomorrow,3.4,0156030489,1084,Mariner Books
3403,Our Kind of People: Inside America's Black Upper Class,3.72,0060984384,1170,Harper Perennial
3404,The Senator and the Socialite: The True Story of America's First Black Dynasty,3.95,0060184124,138,Harper
3409,Temptations,4.19,0815412185,99,Cooper Square Press
3413,The Thorn Birds,4.23,0060837551,533,Avon Books
3416,Caesar (Masters of Rome  #5),4.37,0060510854,5991,Avon
3417,Caesar's Women (Masters of Rome  #4),4.25,0380710846,5423,Avon
3418,On  Off (Carmine Delmonico  #1),3.52,0743286421,1182,Simon & Schuster
3419,Three Complete Novels: Tim/An Indecent Obsession/The Ladies of Missalonghi,3.67,0517201666,39,Wings
3420,Morgan's Run,3.95,0671024183,3478,Pocket Books
3421,The October Horse: A Novel of Caesar and Cleopatra (Masters of Rome  #6),4.29,0671024205,4291,Pocket Books
3422,The First Man in Rome (Masters of Rome  #1),4.11,068809368X,311,William Morrow & Company (NYC)
3424,The Grass Crown (Masters of Rome  #2),4.3,038071082X,9623,Avon
3425,Tim,3.81,0380711966,153,Avon
3426,O'Brien's the Things They Carried,3.69,0764586688,24,Cliffs Notes
3431,The Five People You Meet in Heaven,3.93,1401308589,520051,Hyperion
3437,The Curious Incident of the Dog in the Night-Time,3.88,0099450259,16588,Vintage
3438,The Curious Incident of the Dog In the Night-time,3.88,0099456761,6124,Red Fox
3439,The Curious Incident of the Dog in the Night-time,3.88,0385662238,34,Doubleday Canada
3444,Northern Lights,3.29,0767904419,981,Broadway Books
3445,If I Die in a Combat Zone  Box Me Up and Ship Me Home,3.95,0767904435,7763,Broadway Books
3446,Going After Cacciato,3.91,0767904427,10384,Broadway/Crown Publishing Group
3447,In the Lake of the Woods,3.78,061870986X,14655,Mariner Books
3449,The Nuclear Age,3.45,0140259104,945,Penguin Books
3462,The Rescue,4.11,0446696129,154933,Grand Central Publishing
3463,A Bend in the Road,4.03,0446696137,125693,Grand Central Publishing
3464,True Believer (Jeremy Marsh & Lexie Darnell  #1),3.8,044669651X,68228,Grand Central Publishing
3465,Three Weeks With My Brother,4.03,0446694851,36784,Grand Central Publishing
3466,The Wedding (The Notebook  #2),3.99,0446615862,126629,Vision
3468,El Guardián,4.15,8496284530,31,Roca Editorial
3469,Nights in Rodanthe,3.84,0446691798,1596,Warner Books
3471,Message in a Bottle,3.96,0446606812,2755,Grand Central Publishing
3473,A Walk to Remember,4.17,0446693804,555995,Grand Central Publishing
3476,Icy Sparks,3.7,0142000205,37936,Penguin Books
3478,Message in a Bottle,3.96,0446676071,201488,Warner Books
3479,Sugarplums and Scandal  (Love at Stake #2.5; Bed-and-Breakfast Mysteries #22.5),3.98,0061136956,1967,Avon
3483,Special Topics in Calamity Physics,3.71,067003777X,32370,Penguin Books Ltd
3491,The Dictionary of Corporate Bullshit: An A to Z Lexicon of Empty  Enraging  and Just Plain Stupid Office Talk,4.03,0767920740,82,Three Rivers Press
3493,On Truth,3.52,030726422X,790,Knopf
3507,Twelve Sharp (Stephanie Plum  #12),4.15,0312349486,81381,St. Martin's Press
3509,Sharp Edges,3.86,0671524097,2792,Pocket Star Books
3510,Mrs. Sharp's Traditions: Reviving Victorian Family Celebrations of Comfort & Joy,4.08,074321076X,317,Scribner Book Company
3513,The Sly Spy (Olivia Sharp  Agent for Secrets #3),3.85,0440420628,51,Yearling Books
3516,The Green Toenails Gang (Olivia Sharp  Agent for Secrets #4),3.77,0440420636,41,Yearling Books
3519,The Pizza Monster (Olivia Sharp  Agent for Secrets #1),3.54,0440420598,56,Yearling
3520,The Spy Who Barked (Adam Sharp #1),3.43,0307264122,26,Random House Books for Young Readers
3525,Kare First Love  Vol. 9 (Kare First Love  #9),4.06,1421505479,612,VIZ Media LLC
3529,The World's First Love: Mary  Mother of God,4.59,0898705975,641,Ignatius Press
3530,Kare First Love  Vol. 10 (Kare First Love  #10),4.09,1421505487,715,VIZ Media LLC
3531,The Tutor's First Love,4.08,087123596X,364,Bethany House Publishers
3532,First Love,3.78,0974607894,5856,Melville House Publishing
3536,Love @ First Site,3.41,0767916913,910,Broadway Books
3545,First Love  Second Chance,3.73,0373706405,13,Harlequin Superromance
3554,The Modern Prince: Charles J. Haughey and the Quest for Power,3.5,1903582415,4,Merlin Publishing
3557,The Modern Prince and Other Writings,3.89,0717801330,118,International Publishers
3562,Emily of New Moon (Emily  #1),4.1,055323370X,38411,Dell Laurel-Leaf
3564,The Selected Journals Of L.M. Montgomery  Vol. 5: 1935-1942,4.24,0195421167,184,Oxford University Press  USA
3566,Against the Odds: Tales of Achievement,3.83,0553565923,928,Bantam Starfire
3574,Anne of Avonlea,4.23,0786180307,63,Blackstone Audiobooks
3577,A Tangled Web,3.88,0770422454,3760,Seal Books
3579,The Complete Anne of Green Gables Boxed Set (Anne of Green Gables  #1-8),4.43,0553609416,98611,Starfire
3580,Pat of Silver Bush (Pat  #1),3.9,0770422470,6082,Seal Books
3581,Sherlock Holmes: The Complete Novels and Stories  Volume I,4.47,0553212419,24087,Bantam Classics
3582,The New Annotated Sherlock Holmes: The Complete Short Stories,4.64,0393059162,1411,W. W. Norton & Company
3583,The New Annotated Sherlock Holmes: The Novels,4.53,039305800X,2203,W. W. Norton & Company
3584,The Science of Sherlock Holmes: From Baskerville Hall to the Valley of Fear  the Real Forensics Behind the Great Detective's Greatest Cases,4.22,0471648795,2037,Wiley
3585,Sherlock Holmes: A Baker Street Dozen,3.96,1598870297,18,HighBridge Company
3587,Sherlock Holmes: The Unauthorized Biography,4.26,0871139472,29,Atlantic Monthly Press
3593,Murder by Moonlight & Other Mysteries (New Adventures of Sherlock Holmes 19-24),4.0,0743564677,7,Simon  Schuster Audio
3595,The Mysteries of Sherlock Holmes,4.18,0448409577,119,Grosset & Dunlap
3597,The Complete Adventures and Memoirs of Sherlock Holmes,4.33,0517174960,2184,Gramercy Books
3599,The Unfortunate Tobacconist & Other Mysteries (Sherlock Holmes 1-6),3.5,074353395X,12,Simon & Schuster Audio
3603,Personal Finance For Dummies,3.77,0470038322,114,For Dummies
3604,Personal Finance for Dummies,3.77,0764525905,925,John Wiley & Sons
3631,Catching Alice,3.38,0449005577,948,Ballantine Books
3635,The Dream Giver,4.26,159052201X,5044,Multnomah Books
3636,The Giver (The Giver  #1),4.13,0385732554,1585589,Ember
3638,The Wish Giver: Three Tales of Coven Tree,3.83,0064401685,2201,HarperCollins
3640,Indian Givers: How the Indians of the Americas Transformed the World,4.11,0449904962,1760,Ballantine Books
3649,The Last Life,3.56,0156011654,1426,Mariner Books
3650,The Hunters,3.42,0330488155,406,Picador
3651,When the World Was Steady,3.17,0964561107,481,Granta
3656,The Sea,3.51,1400097029,19308,Vintage
3657,The Sea,3.51,0307263118,586,Alfred A. Knopf
3659,The Book of Evidence (The Freddie Montgomery Trilogy #1),3.71,0375725237,3202,Vintage
3660,Athena (The Freddie Montgomery Trilogy #3),3.66,0679736859,387,Vintage
3661,Doctor Copernicus  (The Revolutions Trilogy #1),3.65,0679737995,583,Vintage
3664,Shroud (The Cleave Trilogy #2),3.66,037572530X,974,Vintage
3665,Ghosts,3.61,0330371851,33,Picador
3679,On Beauty,3.73,0143037749,53736,Penguin Books
3682,A Great and Terrible Beauty (Gemma Doyle #1),3.79,0689875347,189652,Simon and Schuster
3684,The Black Book of Hollywood Beauty Secrets,3.37,0452287650,130,Plume Books
3685,Black Beauty,3.96,0439228905,208684,Scholastic Paperbacks
3686,Truth and Beauty,3.94,0060572159,31134,Harper Perennial
3687,The Life of Graham Greene  Vol. 1: 1904-1939,4.11,0142004200,170,Penguin Books
3688,Complete Short Stories,4.17,0143039105,1122,Penguin Classics
3690,The Power and the Glory,4.0,0142437301,25490,Penguin Books
3692,The Heart of the Matter,3.99,0099478420,21842,Vintage Classics
3693,Orient Express,3.46,0142437913,2064,Penguin Classics
3695,Journey Without Maps,3.6,0143039725,1139,Penguin Classics
3698,The Quiet American,3.97,0143039024,37620,Penguin Classics Deluxe Editions
3701,Collected Short Stories,3.98,0140186123,295,Penguin Books
3705,The Third Man & The Fallen Idol,3.77,014018533X,1322,Penguin Books Ltd
3707,The Tenth Man,3.73,0671019090,2910,Washington Square Press
3710,The Autograph Man,3.16,037570387X,9541,Vintage
3711,White Teeth,3.77,0375703861,102370,Vintage
3717,Stranger than Fiction,3.57,0385722222,18210,Anchor
3731,Great Short Works of Herman Melville,4.04,0060586540,424,Harper Perennial Modern Classics
3732,Selected Poems of Herman Melville,3.77,1567922694,12,David R. Godine Publisher
3733,Redburn / White-Jacket / Moby-Dick,4.2,0940450097,1031,Library of America
3734,Pierre / Israel Potter / The Piazza Tales / The Confidence-Man / Uncollected Prose / Billy Budd,4.18,0940450240,348,Library of America
3736,Redburn,3.62,0140431055,545,Penguin Classics
3738,Typee / Omoo / Mardi,3.55,0940450003,644,Library of America
3743,Harriet Spies Again (Harriet the Spy Adventures  #1),3.84,0440416884,1360,Yearling
3744,Harriet the Spy  Double Agent (Harriet the Spy Adventures),3.8,0385327870,1,Delacorte Books for Young Readers
3750,Moonraker (James Bond  #3),3.74,0142002062,15204,Penguin Books
3751,Moonraker's Bride,4.31,0449235947,55,Fawcett
3754,Dr No / Moonraker / Thunderball / From Russia with Love / On Her Majesty's Secret Service / Goldfinger,3.98,0862731585,0,Heinemann-Octopus
3758,Casino Royale (James Bond  #1),3.73,014200202X,48961,Penguin
3759,Goldfinger (James Bond  #7),3.8,0142002046,16055,Penguin Books
3762,On Her Majesty's Secret Service (James Bond  #11),3.96,0142003255,14108,Penguin Books
3765,Octopussy & the Living Daylights (James Bond  #14),3.55,0142003298,5074,Penguin Books
3768,Book of Sketches,3.8,0142002151,572,Penguin Books
3769,The Dharma Bums,3.92,0141184884,1361,Penguin Books Ltd
3770,Book of Haikus,3.91,1904634001,25,Enitharmon Press
3774,The Subterraneans,3.68,0141184892,426,Penguin Books Ltd
3776,Ballet Shoes,4.07,1842552473,210,Orion Children's Books
3782,Theater Shoes (Shoes  #4),4.02,0679854347,4461,Yearling
3784,Movie Shoes (Shoes  #6),4.0,0440458153,1351,Yearling Books
3787,Party Shoes (Shoes  #5),3.64,0192752537,430,Oxford University Press  USA
3788,Thursday's Child (Margaret Thursday  #1),3.98,0440486874,1059,Yearling
3797,Miss Happiness and Miss Flower,4.27,1405088567,913,MacMillan UK
3798,The River,3.95,0330489992,377,Pan
3799,The Dolls' House,4.01,0330442554,1410,Macmillan
3801,China Court: The Hours of a Country House,3.97,0688117228,516,William Morrow & Company
3803,Rumer Godden,3.82,0330367471,9,Pan
3805,The Corrections,3.79,1841156736,133237,Fourth Estate Paperbacks
3806,Creative Correction: Extraordinary Ideas For Everyday Discipline,3.93,1589971280,1094,Thomas Nelson
3815,Original Sin (Adam Dalgliesh #9),3.91,0446679224,6736,Grand Central Publishing
3818,Original Sin: Illuminating the Riddle,3.68,083082605X,64,IVP Academic
3820,An Original Sin,3.75,0505523248,369,Love Spell
3822,Aliens: Original Sin,3.71,1595820159,247,Dark Horse Books
3825,Death in Holy Orders (Adam Dalgliesh  #11),3.92,0345446666,9847,Fawcett Books
3826,The Lighthouse (Adam Dalgliesh #13),3.81,0307275736,10651,Vintage
3827,Unnatural Causes (Adam Dalgliesh #3),3.94,0571204104,9258,Penguin Books in association with Faber & Faber
3828,Death of an Expert Witness (Adam Dalgliesh #6),3.99,0571204201,8045,Gardners Books
3829,A Mind To Murder (Adam Dalgliesh  #2),3.82,0571204155,39,Gardners Books
3830,A Taste for Death (Adam Dalgliesh  #7),4.02,1400096472,10304,Vintage
3831,Time To Be In Earnest: A Fragment Of Autobiography,3.93,0345442121,495,Ballantine Books
3832,Cover Her Face (Adam Dalgliesh #1),3.93,0743219570,26375,Scribner
3833,The Black Tower (Adam Dalgliesh #5),4.0,0743219619,13801,Scribner
3834,Innocent Blood,3.68,0743219635,3793,Scribner
3835,Don Quixote,3.87,0060934344,4956,Ecco
3836,Don Quixote,3.87,0142437239,160911,Penguin Books
3837,Don Quixote,3.87,0451528905,71,Signet Classics
3840,Don Quixote,3.87,037575699X,393,Modern Library
3841,Lectures on Don Quixote,3.87,0156495406,275,Harcourt Brace Jovanovich
3842,Cliffs Notes on Cervantes' Don Quixote,3.61,0822004151,21,Cliffs Notes
3848,Desert Heat (Joanna Brady  #1),4.0,0727861158,41,Severn House Publishers
3849,Kentucky Heat,4.19,0821773682,1869,Zebra
3850,Heat Wave: A Social Autopsy of Disaster in Chicago,3.86,0226443221,732,University Of Chicago Press
3851,Texas Heat (Texas  #2),4.18,0345449606,2025,Ballantine Books
3852,Primal Heat (Includes: Breeds  #8.5; Devlin Dynasty  #1; Moon Lust  #1),4.13,1843607409,3567,Ellora's Cave
3853,Heat and Dust,3.55,1582430152,6214,Counterpoint
3858,Holy Cow: An Indian Adventure,3.53,0767915747,15315,Broadway Books
3859,Holy Cows and Hog Heaven: The Food Buyer's Guide to Farm Friendly Food,4.01,0963810944,292,Polyface
3867,The History of Love,3.92,0393328627,110082,Norton
3869,A Brief History of Time,4.17,0553380168,239652,Bantam Books
3870,A Short History of Nearly Everything,4.21,0767923227,352,Broadway Books
3871,The Politically Incorrect Guide to American History,4.03,0895260476,1604,Regnery Publishing
3872,A History of the World in 6 Glasses,3.76,0802715524,14820,Bloomsbury
3873,A History of God: The 4 000-Year Quest of Judaism  Christianity  and Islam,3.87,0517223120,38915,Gramercy Books
3875,The Sun Also Rises,3.82,0743564413,302,Simon  Schuster Audio
3886,The Bon Appetit Cookbook,4.07,0764596861,1816,Houghton Mifflin Harcourt
3895,The Barefoot Contessa Cookbook,4.15,0609602195,28789,Clarkson Potter
3900,Into a Paris Quartier: Reine Margot's Chapel and Other Haunts of St. Germain,3.51,0792272668,240,National Geographic Society
3914,Sylvia,3.86,0374271070,807,Farrar  Straus and Giroux
3916,The Life Of Dashiell Hammett,3.73,070112766X,4,Vintage/Ebury (A Division of Random House Group)
3918,Divorcio a la Francesa: Le Divorce,2.88,8420466557,6,Santillana USA Publishing Company
3921,London is the Best City in America,3.45,0670037567,2168,Viking Adult
3938,Hyperion (Los Cantos de Hyperion  #1),4.24,8466617353,174,Ediciones B
3939,The Fall of Hyperion (Hyperion Cantos  #2),4.2,0747236046,237,Headline Book Pub Ltd
3940,Supreme Power: Hyperion,3.45,0785118950,232,Marvel
3966,Die Hyperion-Gesänge,4.42,3453215281,141,Heyne
3967,La Chute d'Hypérion II,4.2,2266111574,21,Pocket
3968,Endymion,4.17,2221089561,29,Robert Laffont
3972,Olympos (Ilium  #2),3.94,0380817934,13300,Harper Voyager
3973,Ilium (Ilium  #1),4.03,0380817926,21973,HarperTorch
